case_id,start_time,end_time,activity,resource,enabled_time
175,2012-01-19T16:32:45.095,2012-01-19T16:33:17.421,W_Nabellen offertes,11201.0,2012-01-18T10:51:51.595+00:00
175,2012-01-24T16:56:17.733,2012-01-24T16:56:49.215,W_Nabellen offertes,10889.0,2012-01-19T16:33:17.421+00:00
175,2012-01-26T10:02:22.262,2012-01-26T10:03:02.161,W_Nabellen offertes,11049.0,2012-01-24T16:56:49.215+00:00
175,2012-01-30T10:19:41.372,2012-01-30T10:19:52.506,W_Valideren aanvraag,10809.0,2012-01-26T10:03:02.161+00:00
175,2012-01-31T14:28:53.047,2012-01-31T14:30:12.873,W_Valideren aanvraag,10138.0,2012-01-30T10:19:52.506+00:00
175,2012-01-31T14:30:29.449,2012-01-31T15:01:10.043,W_Valideren aanvraag,10138.0,2012-01-31T14:30:12.873+00:00
175,2012-01-31T17:23:41.548,2012-01-31T17:30:14.302,W_Nabellen incomplete dossiers,11119.0,2012-01-31T15:01:10.043+00:00
175,2012-01-31T17:30:25.791,2012-01-31T17:38:19.778,W_Nabellen incomplete dossiers,11119.0,2012-01-31T17:30:14.302+00:00
175,2012-02-06T10:09:38.955,2012-02-06T10:09:51.079,W_Nabellen incomplete dossiers,10899.0,2012-01-31T17:38:19.778+00:00
175,2012-02-06T12:31:04.393,2012-02-06T12:48:51.598,W_Valideren aanvraag,10972.0,2012-02-06T10:09:51.079+00:00
176,2012-01-10T09:57:16.737,2012-01-10T10:08:36.856,W_Completeren aanvraag,10889.0,2012-01-10T09:57:16.737+00:00
176,2012-01-10T10:09:01.132,2012-01-10T10:12:29.395,W_Nabellen offertes,10889.0,2012-01-10T10:08:36.856+00:00
176,2012-01-17T11:47:03.723,2012-01-17T11:47:17.923,W_Nabellen offertes,11049.0,2012-01-10T10:12:29.395+00:00
176,2012-01-19T09:29:40.405,2012-01-19T09:57:20.295,W_Valideren aanvraag,11289.0,2012-01-17T11:47:17.923+00:00
176,2012-01-19T15:38:41.553,2012-01-19T15:47:08.585,W_Valideren aanvraag,10972.0,2012-01-19T09:57:20.295+00:00
177,2012-01-10T10:58:21.016,2012-01-10T11:45:48.325,W_Completeren aanvraag,10889.0,2012-01-10T10:58:21.016+00:00
177,2012-01-10T14:09:05.989,2012-01-10T14:12:12.162,W_Completeren aanvraag,10889.0,2012-01-10T11:45:48.325+00:00
177,2012-01-11T08:23:11.865,2012-01-11T08:25:36.004,W_Completeren aanvraag,10861.0,2012-01-10T14:12:12.162+00:00
178,2012-01-10T09:32:46.952,2012-01-10T09:53:09.364,W_Completeren aanvraag,NOT_SET,2012-01-10T09:32:46.952+00:00
178,2012-01-10T09:53:24.959,2012-01-10T10:07:40.249,W_Completeren aanvraag,NOT_SET,2012-01-10T09:53:09.364+00:00
178,2012-01-13T14:30:33.736,2012-01-13T14:31:28.26,W_Completeren aanvraag,11003.0,2012-01-10T10:07:40.249+00:00
178,2012-01-14T12:55:44.966,2012-01-14T12:58:16.493,W_Completeren aanvraag,10861.0,2012-01-13T14:31:28.260+00:00
178,2012-01-14T13:03:55.119,2012-01-14T13:10:46.779,W_Completeren aanvraag,NOT_SET,2012-01-14T12:58:16.493+00:00
178,2012-01-14T13:10:54.456,2012-01-14T13:11:01.495,W_Completeren aanvraag,NOT_SET,2012-01-14T13:10:46.779+00:00
178,2012-01-16T09:53:20.717,2012-01-16T10:12:44.288,W_Completeren aanvraag,11121.0,2012-01-14T13:11:01.495+00:00
178,2012-01-16T10:13:15.934,2012-01-16T10:13:54.917,W_Nabellen offertes,11121.0,2012-01-16T10:12:44.288+00:00
178,2012-01-16T10:14:06.423,2012-01-16T10:19:24.767,W_Nabellen offertes,11121.0,2012-01-16T10:13:54.917+00:00
178,2012-01-23T11:19:47.504,2012-01-23T11:23:14.951,W_Nabellen offertes,10889.0,2012-01-16T10:19:24.767+00:00
178,2012-01-26T10:27:47.917,2012-01-26T10:30:11.635,W_Nabellen offertes,10909.0,2012-01-23T11:23:14.951+00:00
178,2012-01-27T10:21:19.795,2012-01-27T10:21:40.938,W_Nabellen offertes,11259.0,2012-01-26T10:30:11.635+00:00
178,2012-02-01T10:15:09.009,2012-02-01T11:09:07.321,W_Valideren aanvraag,10138.0,2012-01-27T10:21:40.938+00:00
178,2012-02-01T14:52:22.663,2012-02-01T15:18:38.847,W_Nabellen incomplete dossiers,11000.0,2012-02-01T11:09:07.321+00:00
178,2012-02-01T15:18:49.778,2012-02-01T15:18:56.268,W_Nabellen incomplete dossiers,11000.0,2012-02-01T15:18:38.847+00:00
178,2012-02-01T15:33:37.374,2012-02-01T15:33:45.691,W_Nabellen incomplete dossiers,11000.0,2012-02-01T15:18:56.268+00:00
178,2012-02-01T15:38:12.17,2012-02-01T15:38:45.81,W_Nabellen incomplete dossiers,11000.0,2012-02-01T15:33:45.691+00:00
178,2012-02-01T15:47:58.648,2012-02-01T15:58:07.576,W_Valideren aanvraag,10138.0,2012-02-01T15:38:45.810+00:00
178,2012-02-10T08:41:32.852,2012-02-10T08:41:51.187,W_Valideren aanvraag,10932.0,2012-02-01T15:58:07.576+00:00
178,2012-02-14T08:26:49.624,2012-02-14T08:29:46.803,W_Valideren aanvraag,10138.0,2012-02-10T08:41:51.187+00:00
179,2012-01-10T09:38:50.303,2012-01-10T09:40:31.912,W_Afhandelen leads,10909.0,2012-01-10T09:38:50.303+00:00
179,2012-01-10T09:42:16.285,2012-01-10T09:49:45.754,W_Completeren aanvraag,10909.0,2012-01-10T09:40:31.912+00:00
179,2012-01-18T10:16:16.105,2012-01-18T10:17:45.609,W_Nabellen offertes,10861.0,2012-01-10T09:49:45.754+00:00
179,2012-01-19T14:06:32.682,2012-01-19T14:18:12.828,W_Nabellen offertes,NOT_SET,2012-01-18T10:17:45.609+00:00
179,2012-01-21T09:34:42.23,2012-01-21T09:36:43.512,W_Nabellen offertes,10932.0,2012-01-19T14:18:12.828+00:00
179,2012-01-26T19:34:26.367,2012-01-26T19:34:46.644,W_Nabellen offertes,10982.0,2012-01-21T09:36:43.512+00:00
179,2012-01-30T17:50:44.747,2012-01-30T17:53:41.887,W_Nabellen offertes,10881.0,2012-01-26T19:34:46.644+00:00
179,2012-02-01T09:22:57.597,2012-02-01T09:24:24.365,W_Nabellen offertes,10861.0,2012-01-30T17:53:41.887+00:00
179,2012-02-02T18:50:04.653,2012-02-02T18:51:50.152,W_Nabellen offertes,11180.0,2012-02-01T09:24:24.365+00:00
179,2012-02-06T09:57:02.948,2012-02-06T09:58:35.061,W_Nabellen offertes,11049.0,2012-02-02T18:51:50.152+00:00
179,2012-02-09T13:59:53.81,2012-02-09T14:03:05.109,W_Valideren aanvraag,10138.0,2012-02-06T09:58:35.061+00:00
180,2012-01-10T12:15:59.841,2012-01-10T12:17:05.409,W_Afhandelen leads,10929.0,2012-01-10T12:15:59.841+00:00
180,2012-01-10T17:22:21.132,2012-01-10T17:24:25.948,W_Completeren aanvraag,11119.0,2012-01-10T12:17:05.409+00:00
180,2012-01-11T10:07:05.259,2012-01-11T10:19:50.53,W_Completeren aanvraag,10861.0,2012-01-10T17:24:25.948+00:00
180,2012-01-18T11:24:08.312,2012-01-18T11:25:22.17,W_Nabellen offertes,10909.0,2012-01-11T10:19:50.530+00:00
180,2012-01-19T12:59:47.043,2012-01-19T13:00:09.401,W_Nabellen offertes,NOT_SET,2012-01-18T11:25:22.170+00:00
180,2012-01-27T10:07:58.472,2012-01-27T10:08:16.078,W_Nabellen offertes,11259.0,2012-01-19T13:00:09.401+00:00
180,2012-01-31T11:51:52.493,2012-01-31T11:54:08.832,W_Valideren aanvraag,10809.0,2012-01-27T10:08:16.078+00:00
180,2012-01-31T17:14:59.022,2012-01-31T17:15:44.087,W_Valideren aanvraag,11181.0,2012-01-31T11:54:08.832+00:00
180,2012-02-02T09:10:43.361,2012-02-02T09:25:10.085,W_Valideren aanvraag,10138.0,2012-01-31T17:15:44.087+00:00
180,2012-02-02T11:57:43.144,2012-02-02T11:58:10.106,W_Nabellen incomplete dossiers,10899.0,2012-02-02T09:25:10.085+00:00
180,2012-02-02T12:19:40.622,2012-02-02T12:22:46.278,W_Valideren aanvraag,10138.0,2012-02-02T11:58:10.106+00:00
181,2012-01-10T12:17:27.844,2012-01-10T12:18:48.17,W_Afhandelen leads,10929.0,2012-01-10T12:17:27.844+00:00
182,2012-01-10T11:30:14.954,2012-01-10T11:42:10.242,W_Completeren aanvraag,10889.0,2012-01-10T11:30:14.954+00:00
182,2012-01-10T11:43:11.153,2012-01-10T11:44:48.329,W_Nabellen offertes,10889.0,2012-01-10T11:42:10.242+00:00
182,2012-01-10T11:46:15.531,2012-01-10T11:51:50.226,W_Nabellen offertes,10889.0,2012-01-10T11:44:48.329+00:00
182,2012-01-13T10:59:50.038,2012-01-13T11:00:52.762,W_Nabellen offertes,11189.0,2012-01-10T11:51:50.226+00:00
182,2012-01-17T11:46:34.722,2012-01-17T11:46:46.88,W_Nabellen offertes,11049.0,2012-01-13T11:00:52.762+00:00
182,2012-01-19T08:07:36.553,2012-01-19T08:57:37.208,W_Valideren aanvraag,11289.0,2012-01-17T11:46:46.880+00:00
182,2012-01-19T14:21:55.432,2012-01-19T14:31:19.556,W_Valideren aanvraag,10972.0,2012-01-19T08:57:37.208+00:00
183,2012-01-10T12:18:54.744,2012-01-10T12:21:34.593,W_Afhandelen leads,10929.0,2012-01-10T12:18:54.744+00:00
184,2012-01-10T17:15:37.865,2012-01-10T17:15:52.993,W_Completeren aanvraag,10929.0,2012-01-10T17:15:37.865+00:00
184,2012-01-10T17:36:16.87,2012-01-10T17:40:12.644,W_Completeren aanvraag,11119.0,2012-01-10T17:15:52.993+00:00
184,2012-01-11T14:52:36.333,2012-01-11T14:53:08.488,W_Completeren aanvraag,10863.0,2012-01-10T17:40:12.644+00:00
184,2012-01-12T11:08:31.114,2012-01-12T11:19:40.063,W_Completeren aanvraag,11169.0,2012-01-11T14:53:08.488+00:00
184,2012-01-12T11:21:08.479,2012-01-12T11:23:36.45,W_Nabellen offertes,11169.0,2012-01-12T11:19:40.063+00:00
184,2012-01-18T19:07:39.643,2012-01-18T19:09:56.965,W_Nabellen offertes,11119.0,2012-01-12T11:23:36.450+00:00
184,2012-01-23T10:41:23.848,2012-01-23T10:43:24.147,W_Nabellen offertes,11180.0,2012-01-18T19:09:56.965+00:00
184,2012-01-23T11:12:27.625,2012-01-23T11:12:48.031,W_Nabellen offertes,11180.0,2012-01-23T10:43:24.147+00:00
184,2012-01-24T17:41:49.525,2012-01-24T17:45:57.433,W_Nabellen offertes,10889.0,2012-01-23T11:12:48.031+00:00
184,2012-01-25T18:35:10.136,2012-01-25T18:37:38.336,W_Nabellen offertes,10909.0,2012-01-24T17:45:57.433+00:00
184,2012-01-26T19:42:21.035,2012-01-26T19:47:37.383,W_Nabellen offertes,11181.0,2012-01-25T18:37:38.336+00:00
184,2012-02-06T12:48:10.6,2012-02-06T12:54:25.569,W_Nabellen offertes,11203.0,2012-01-26T19:47:37.383+00:00
184,2012-02-09T09:05:30.662,2012-02-09T09:05:51.207,W_Nabellen offertes,NOT_SET,2012-02-06T12:54:25.569+00:00
184,2012-02-11T15:51:12.507,2012-02-11T15:55:13.814,W_Nabellen offertes,11181.0,2012-02-09T09:05:51.207+00:00
184,2012-02-11T15:56:06.589,2012-02-11T16:00:44.091,W_Nabellen offertes,11181.0,2012-02-11T15:55:13.814+00:00
184,2012-02-13T13:03:56.711,2012-02-13T13:05:52.164,W_Nabellen offertes,11201.0,2012-02-11T16:00:44.091+00:00
184,2012-02-13T16:32:21,2012-02-13T16:36:50.795,W_Nabellen offertes,10881.0,2012-01-10T17:15:37.865+00:00
184,2012-02-13T16:37:06.84,2012-02-13T16:37:36.609,W_Nabellen offertes,10881.0,2012-02-13T16:36:50.795+00:00
184,2012-02-20T09:02:52.356,2012-02-20T09:03:30.772,W_Nabellen offertes,10609.0,2012-02-13T16:37:36.609+00:00
184,2012-02-20T17:24:39.175,2012-02-20T17:35:17.84,W_Valideren aanvraag,10138.0,2012-02-20T09:03:30.772+00:00
185,2012-01-10T13:04:10.542,2012-01-10T13:04:21.607,W_Afhandelen leads,10889.0,2012-01-10T13:04:10.542+00:00
185,2012-01-10T13:04:46.789,2012-01-10T13:17:28.938,W_Completeren aanvraag,10889.0,2012-01-10T13:04:21.607+00:00
185,2012-01-17T15:53:16.612,2012-01-17T15:56:01.634,W_Nabellen offertes,11189.0,2012-01-10T13:17:28.938+00:00
185,2012-01-18T17:19:09.643,2012-01-18T17:19:17.044,W_Nabellen offertes,11201.0,2012-01-17T15:56:01.634+00:00
185,2012-01-18T18:31:20.381,2012-01-18T18:31:34.596,W_Nabellen offertes,11119.0,2012-01-18T17:19:17.044+00:00
185,2012-01-23T08:44:27.392,2012-01-23T08:44:53.915,W_Nabellen offertes,11180.0,2012-01-18T18:31:34.596+00:00
185,2012-01-25T15:41:17.737,2012-01-25T15:43:37.817,W_Nabellen offertes,10861.0,2012-01-23T08:44:53.915+00:00
185,2012-01-25T16:30:17.94,2012-01-25T16:31:55.513,W_Nabellen offertes,11180.0,2012-01-25T15:43:37.817+00:00
185,2012-01-25T16:32:01.565,2012-01-25T16:33:38.492,W_Nabellen offertes,11180.0,2012-01-25T16:31:55.513+00:00
185,2012-01-25T16:33:46.263,2012-01-25T16:34:05.804,W_Nabellen offertes,11180.0,2012-01-25T16:33:38.492+00:00
185,2012-01-25T16:54:51.549,2012-01-25T16:56:05.809,W_Nabellen offertes,11180.0,2012-01-25T16:34:05.804+00:00
185,2012-01-27T07:46:59.898,2012-01-27T07:47:16.742,W_Nabellen offertes,10629.0,2012-01-25T16:56:05.809+00:00
185,2012-01-27T07:47:31.405,2012-01-27T08:10:35.168,W_Valideren aanvraag,10629.0,2012-01-27T07:47:16.742+00:00
185,2012-01-27T10:31:26.571,2012-01-27T10:39:28.79,W_Nabellen incomplete dossiers,11179.0,2012-01-27T08:10:35.168+00:00
185,2012-01-27T15:54:43.396,2012-01-27T15:59:09.625,W_Nabellen incomplete dossiers,11009.0,2012-01-27T10:39:28.790+00:00
185,2012-01-27T16:28:33.274,2012-01-27T16:30:14.241,W_Nabellen incomplete dossiers,10935.0,2012-01-27T15:59:09.625+00:00
185,2012-01-27T16:39:28.885,2012-01-27T16:39:37.284,W_Nabellen incomplete dossiers,10935.0,2012-01-27T16:30:14.241+00:00
185,2012-01-30T08:23:12.799,2012-01-30T08:24:34.519,W_Nabellen incomplete dossiers,11049.0,2012-01-27T16:39:37.284+00:00
185,2012-01-30T10:12:51.061,2012-01-30T10:23:54.295,W_Valideren aanvraag,10629.0,2012-01-30T08:24:34.519+00:00
185,2012-01-30T14:59:47.248,2012-01-30T15:01:07.765,W_Nabellen incomplete dossiers,10913.0,2012-01-30T10:23:54.295+00:00
185,2012-01-30T15:45:18.584,2012-01-30T15:46:10.019,W_Nabellen incomplete dossiers,10913.0,2012-01-30T15:01:07.765+00:00
185,2012-01-30T16:37:10.404,2012-01-30T16:45:27.148,W_Nabellen incomplete dossiers,11181.0,2012-01-30T15:46:10.019+00:00
185,2012-01-31T07:44:57.168,2012-01-31T07:46:23.325,W_Nabellen incomplete dossiers,11049.0,2012-01-30T16:45:27.148+00:00
185,2012-01-31T10:46:52.645,2012-01-31T10:51:10.166,W_Valideren aanvraag,10629.0,2012-01-31T07:46:23.325+00:00
186,2012-01-10T14:12:53.976,2012-01-10T14:28:53.284,W_Completeren aanvraag,10889.0,2012-01-10T14:12:53.976+00:00
187,2012-01-10T17:33:39.961,2012-01-10T17:35:49.003,W_Completeren aanvraag,11119.0,2012-01-10T17:33:39.961+00:00
187,2012-01-11T08:17:26.793,2012-01-11T08:24:43.081,W_Completeren aanvraag,10932.0,2012-01-10T17:35:49.003+00:00
187,2012-01-14T11:18:43.814,2012-01-14T11:21:04.152,W_Completeren aanvraag,10932.0,2012-01-11T08:24:43.081+00:00
187,2012-01-16T08:40:13.314,2012-01-16T08:40:54.019,W_Completeren aanvraag,11121.0,2012-01-14T11:21:04.152+00:00
187,2012-01-18T10:35:32.73,2012-01-18T10:43:02.043,W_Completeren aanvraag,11189.0,2012-01-16T08:40:54.019+00:00
187,2012-01-18T10:43:17.288,2012-01-18T10:43:23.477,W_Completeren aanvraag,11189.0,2012-01-18T10:43:02.043+00:00
187,2012-01-31T08:38:08.681,2012-01-31T08:38:19.335,W_Completeren aanvraag,10931.0,2012-01-18T10:43:23.477+00:00
187,2012-01-31T08:41:49.114,2012-01-31T08:46:26.407,W_Completeren aanvraag,10932.0,2012-01-31T08:38:19.335+00:00
187,2012-01-31T15:56:14.875,2012-01-31T15:58:30.448,W_Completeren aanvraag,10910.0,2012-01-31T08:46:26.407+00:00
187,2012-02-08T09:36:58.845,2012-02-08T09:39:03.718,W_Nabellen offertes,11179.0,2012-01-31T15:58:30.448+00:00
187,2012-02-10T09:08:05.007,2012-02-10T09:08:27.01,W_Nabellen offertes,11259.0,2012-02-08T09:39:03.718+00:00
187,2012-02-13T08:28:51.543,2012-02-13T08:53:52.135,W_Valideren aanvraag,10809.0,2012-02-10T09:08:27.010+00:00
187,2012-02-13T08:59:56.613,2012-02-13T09:06:20.137,W_Valideren aanvraag,10809.0,2012-02-13T08:53:52.135+00:00
187,2012-02-13T13:25:44.633,2012-02-13T13:26:24.749,W_Valideren aanvraag,10809.0,2012-02-13T09:06:20.137+00:00
188,2012-01-10T15:12:55.737,2012-01-10T15:24:32.725,W_Completeren aanvraag,10909.0,2012-01-10T15:12:55.737+00:00
188,2012-01-10T15:25:03.614,2012-01-10T15:27:46.782,W_Nabellen offertes,10909.0,2012-01-10T15:24:32.725+00:00
188,2012-01-10T15:29:58.442,2012-01-10T15:30:32.827,W_Nabellen offertes,10909.0,2012-01-10T15:27:46.782+00:00
188,2012-01-12T12:24:05.17,2012-01-12T12:26:43.36,W_Nabellen offertes,11122.0,2012-01-10T15:30:32.827+00:00
188,2012-01-17T15:45:30.729,2012-01-17T15:49:36.842,W_Nabellen offertes,11189.0,2012-01-12T12:26:43.360+00:00
188,2012-01-17T16:18:36.501,2012-01-17T16:22:58.872,W_Nabellen offertes,10889.0,2012-01-17T15:49:36.842+00:00
189,2012-01-10T15:11:13.019,2012-01-10T15:12:59.512,W_Afhandelen leads,10929.0,2012-01-10T15:11:13.019+00:00
189,2012-01-10T18:25:28.711,2012-01-10T18:27:47.671,W_Completeren aanvraag,11119.0,2012-01-10T15:12:59.512+00:00
189,2012-01-11T08:20:31.737,2012-01-11T08:40:02.981,W_Completeren aanvraag,10912.0,2012-01-10T18:27:47.671+00:00
189,2012-01-18T11:16:43.5,2012-01-18T11:20:54.332,W_Nabellen offertes,10909.0,2012-01-11T08:40:02.981+00:00
190,2012-01-10T17:40:35.611,2012-01-10T17:50:23.483,W_Completeren aanvraag,11119.0,2012-01-10T17:40:35.611+00:00
191,2012-01-10T15:13:50.738,2012-01-10T15:26:32.509,W_Completeren aanvraag,10912.0,2012-01-10T15:13:50.738+00:00
191,2012-01-14T12:21:11.421,2012-01-14T12:25:42.797,W_Nabellen offertes,10913.0,2012-01-10T15:26:32.509+00:00
191,2012-01-14T12:26:27.345,2012-01-14T12:27:29.186,W_Nabellen offertes,10913.0,2012-01-14T12:25:42.797+00:00
191,2012-01-19T08:36:59.351,2012-01-19T08:37:11.887,W_Nabellen offertes,10899.0,2012-01-14T12:27:29.186+00:00
191,2012-01-19T11:28:57.381,2012-01-19T11:29:59.946,W_Valideren aanvraag,10909.0,2012-01-19T08:37:11.887+00:00
191,2012-01-24T08:38:43.473,2012-01-24T08:39:53.708,W_Valideren aanvraag,10629.0,2012-01-19T11:29:59.946+00:00
191,2012-01-24T08:41:19.299,2012-01-24T09:17:18.115,W_Valideren aanvraag,10629.0,2012-01-24T08:39:53.708+00:00
192,2012-01-10T15:21:32.377,2012-01-10T15:22:12.566,W_Afhandelen leads,10982.0,2012-01-10T15:21:32.377+00:00
192,2012-01-10T15:44:11.428,2012-01-10T15:44:40.216,W_Afhandelen leads,10932.0,2012-01-10T15:22:12.566+00:00
193,2012-01-10T19:09:02.251,2012-01-10T19:24:03.202,W_Completeren aanvraag,11119.0,2012-01-10T19:09:02.251+00:00
193,2012-01-10T19:25:54.192,2012-01-10T19:26:44.774,W_Nabellen offertes,11119.0,2012-01-10T19:24:03.202+00:00
193,2012-01-10T19:27:07.587,2012-01-10T19:33:26.597,W_Nabellen offertes,11119.0,2012-01-10T19:26:44.774+00:00
193,2012-01-18T11:13:05.427,2012-01-18T11:14:19.18,W_Nabellen offertes,10909.0,2012-01-10T19:33:26.597+00:00
193,2012-01-18T19:02:22.395,2012-01-18T19:03:15.712,W_Nabellen offertes,10889.0,2012-01-18T11:14:19.180+00:00
193,2012-01-19T09:23:47.607,2012-01-19T09:24:32.277,W_Nabellen offertes,11049.0,2012-01-18T19:03:15.712+00:00
193,2012-01-24T10:17:50.922,2012-01-24T11:16:32.117,W_Valideren aanvraag,10972.0,2012-01-19T09:24:32.277+00:00
193,2012-01-24T11:18:14.662,2012-01-24T11:18:16.279,W_Nabellen incomplete dossiers,11002.0,2012-01-24T11:16:32.117+00:00
193,2012-01-24T12:26:50.119,2012-01-24T12:26:51.681,W_Nabellen incomplete dossiers,10913.0,2012-01-24T11:18:16.279+00:00
193,2012-01-24T12:27:16.384,2012-01-24T12:35:14.21,W_Nabellen incomplete dossiers,10913.0,2012-01-24T12:26:51.681+00:00
193,2012-01-24T13:13:32.081,2012-01-24T13:18:27.253,W_Nabellen incomplete dossiers,10913.0,2012-01-24T12:35:14.210+00:00
193,2012-01-24T13:38:51.318,2012-01-24T13:43:16.236,W_Valideren aanvraag,10972.0,2012-01-24T13:18:27.253+00:00
193,2012-01-24T13:46:04.865,2012-01-24T13:46:43.242,W_Nabellen incomplete dossiers,10972.0,2012-01-24T13:43:16.236+00:00
194,2012-01-10T15:38:49.076,2012-01-10T15:41:56.663,W_Afhandelen leads,10982.0,2012-01-10T15:38:49.076+00:00
194,2012-01-11T13:00:04.015,2012-01-11T13:05:50.559,W_Completeren aanvraag,10939.0,2012-01-10T15:41:56.663+00:00
194,2012-01-11T13:06:03.172,2012-01-11T13:18:54.979,W_Completeren aanvraag,10939.0,2012-01-11T13:05:50.559+00:00
194,2012-01-11T13:19:07.841,2012-01-11T13:22:44.35,W_Completeren aanvraag,10228.0,2012-01-11T13:18:54.979+00:00
194,2012-01-11T13:22:51.032,2012-01-11T13:27:01.947,W_Completeren aanvraag,10939.0,2012-01-11T13:22:44.350+00:00
194,2012-01-11T13:28:00.236,2012-01-11T13:28:47.397,W_Nabellen offertes,10939.0,2012-01-11T13:27:01.947+00:00
194,2012-01-17T11:48:09.325,2012-01-17T11:48:27.976,W_Nabellen offertes,11049.0,2012-01-11T13:28:47.397+00:00
194,2012-01-19T13:14:28.59,2012-01-19T13:26:52.317,W_Valideren aanvraag,10629.0,2012-01-17T11:48:27.976+00:00
195,2012-01-10T15:42:01.195,2012-01-10T15:43:26.719,W_Afhandelen leads,10982.0,2012-01-10T15:42:01.195+00:00
196,2012-01-10T19:44:31.74,2012-01-10T19:56:21.617,W_Completeren aanvraag,11119.0,2012-01-10T19:44:31.740+00:00
196,2012-01-18T11:14:41.534,2012-01-18T11:16:14.375,W_Nabellen offertes,10909.0,2012-01-10T19:56:21.617+00:00
197,2012-01-13T13:58:18.775,2012-01-13T13:58:26.568,W_Beoordelen fraude,10188.0,2012-01-13T13:58:18.775+00:00
197,2012-01-13T15:41:31.151,2012-01-13T15:41:42.144,W_Beoordelen fraude,10188.0,2012-01-13T13:58:26.568+00:00
198,2012-01-10T17:01:47.245,2012-01-10T17:03:52.268,W_Afhandelen leads,10863.0,2012-01-10T17:01:47.245+00:00
198,2012-01-11T13:26:16.85,2012-01-11T13:28:02.799,W_Completeren aanvraag,10861.0,2012-01-10T17:03:52.268+00:00
198,2012-01-12T10:20:08.64,2012-01-12T10:27:22.307,W_Completeren aanvraag,11169.0,2012-01-11T13:28:02.799+00:00
199,2012-01-11T13:16:54.609,2012-01-11T13:25:08.91,W_Completeren aanvraag,10861.0,2012-01-11T13:16:54.609+00:00
199,2012-01-11T13:25:19.055,2012-01-11T13:25:52.222,W_Nabellen offertes,10861.0,2012-01-11T13:25:08.910+00:00
199,2012-01-18T11:50:52.475,2012-01-18T11:56:01.755,W_Nabellen offertes,10861.0,2012-01-11T13:25:52.222+00:00
199,2012-01-18T13:16:56.349,2012-01-18T13:19:18.285,W_Nabellen offertes,NOT_SET,2012-01-18T11:56:01.755+00:00
199,2012-01-24T09:54:58.479,2012-01-24T09:55:28.578,W_Nabellen offertes,11049.0,2012-01-18T13:19:18.285+00:00
199,2012-01-27T13:37:49.675,2012-01-27T13:52:21.14,W_Valideren aanvraag,10972.0,2012-01-24T09:55:28.578+00:00
199,2012-01-27T13:52:35.653,2012-01-27T13:53:51.848,W_Nabellen incomplete dossiers,10972.0,2012-01-27T13:52:21.140+00:00
199,2012-01-27T14:22:33.076,2012-01-27T14:26:01.767,W_Nabellen incomplete dossiers,11009.0,2012-01-27T13:53:51.848+00:00
199,2012-01-27T14:34:33.482,2012-01-27T14:34:46.377,W_Nabellen incomplete dossiers,10972.0,2012-01-27T14:26:01.767+00:00
199,2012-01-27T16:12:12.482,2012-01-27T16:12:42.764,W_Nabellen incomplete dossiers,11259.0,2012-01-27T14:34:46.377+00:00
199,2012-01-27T17:49:40.733,2012-01-27T17:51:26.135,W_Nabellen incomplete dossiers,11181.0,2012-01-27T16:12:42.764+00:00
199,2012-01-28T09:40:17.194,2012-01-28T09:44:17.555,W_Nabellen incomplete dossiers,11181.0,2012-01-27T17:51:26.135+00:00
199,2012-01-28T09:44:46.985,2012-01-28T09:44:59.026,W_Nabellen incomplete dossiers,11181.0,2012-01-28T09:44:17.555+00:00
199,2012-01-28T14:03:44.897,2012-01-28T14:06:23.91,W_Nabellen incomplete dossiers,11181.0,2012-01-28T09:44:59.026+00:00
199,2012-01-30T13:38:34.721,2012-01-30T13:39:16.297,W_Nabellen incomplete dossiers,10982.0,2012-01-28T14:06:23.910+00:00
199,2012-02-02T10:08:51.28,2012-02-02T10:09:03.922,W_Nabellen incomplete dossiers,10899.0,2012-01-30T13:39:16.297+00:00
199,2012-02-02T11:35:47.256,2012-02-02T11:43:18.701,W_Valideren aanvraag,10972.0,2012-02-02T10:09:03.922+00:00
200,2012-01-11T13:28:10.691,2012-01-11T13:29:31.538,W_Completeren aanvraag,10861.0,2012-01-11T13:28:10.691+00:00
200,2012-01-11T14:14:04.492,2012-01-11T14:22:46.834,W_Completeren aanvraag,10861.0,2012-01-11T13:29:31.538+00:00
200,2012-01-11T14:22:58.401,2012-01-11T14:23:35.197,W_Nabellen offertes,10861.0,2012-01-11T14:22:46.834+00:00
