CaseId,Activity,enabled_time,StartTime,EndTime,Resource
195,Design loan offer,2025-02-26 10:15:34.230464+02:00,2025-02-26 10:37:49.758536+02:00,2025-02-26 11:09:48.356554+02:00,Loan Officer_0
161,Approve Loan Offer,2025-02-26 10:15:48.469320+02:00,2025-02-26 10:37:15.080925+02:00,2025-02-26 11:08:07.745005+02:00,Senior Officer_0
162,Approve Loan Offer,2025-02-26 10:16:22.336061+02:00,2025-02-26 10:42:37.944913+02:00,2025-02-26 11:12:52.880874+02:00,Senior Officer_1
232,Appraise property,2025-02-26 10:21:58.646451+02:00,2025-02-26 15:23:15.532273+02:00,2025-02-26 15:55:49.734747+02:00,Appraiser_0
232,Check credit history,2025-02-26 10:21:58.646451+02:00,2025-02-26 10:43:00.524027+02:00,2025-02-26 11:13:17.041921+02:00,Clerk_5
232,AML Check,2025-02-26 10:21:58.646451+02:00,2025-02-26 10:21:58.646451+02:00,2025-02-26 10:52:12.072724+02:00,AML Investigator_0
164,Design loan offer,2025-02-26 10:24:03.391336+02:00,2025-02-26 10:40:43.894326+02:00,2025-02-26 11:11:00.898883+02:00,Loan Officer_8
196,Consider re-design loan offer,2025-02-26 10:27:43.302330+02:00,2025-02-26 10:45:53.477196+02:00,2025-02-26 11:19:31.212664+02:00,Senior Officer_2
233,Appraise property,2025-02-26 10:29:42.549983+02:00,2025-02-26 15:53:45.784222+02:00,2025-02-26 16:24:21.444781+02:00,Appraiser_1
233,Check credit history,2025-02-26 10:29:42.549983+02:00,2025-02-26 10:45:49.180558+02:00,2025-02-26 11:16:02.832207+02:00,Clerk_8
233,AML Check,2025-02-26 10:29:42.549983+02:00,2025-02-26 10:29:42.549983+02:00,2025-02-26 10:59:58.280697+02:00,AML Investigator_3
237,Check application form completeness,2025-02-26 10:30:00.646000+02:00,2025-02-26 10:53:22.076190+02:00,2025-02-26 11:26:06.708754+02:00,Clerk_0
208,Reject application,2025-02-26 10:30:21.927613+02:00,2025-02-26 10:54:47.234341+02:00,2025-02-26 11:25:39.234743+02:00,Clerk_2
168,Assess loan risk,2025-02-26 10:32:24.559366+02:00,2025-02-26 10:44:33.088176+02:00,2025-02-26 11:16:19.767441+02:00,Loan Officer_5
152,Cancel application,2025-02-26 10:37:15.080925+02:00,2025-02-26 10:54:47.856685+02:00,2025-02-26 11:25:19.846631+02:00,Clerk_1
101,Consider re-design loan offer,2025-02-26 10:40:43.894326+02:00,2025-02-26 11:08:07.745005+02:00,2025-02-26 11:44:19.593847+02:00,Senior Officer_0
211,Assess loan risk,2025-02-26 10:41:21.789591+02:00,2025-02-26 10:46:27.141269+02:00,2025-02-26 11:16:39.179989+02:00,Loan Officer_3
163,Prepare acceptance pack,2025-02-26 10:42:37.944913+02:00,2025-02-26 10:47:07.106162+02:00,2025-02-26 11:19:17.554785+02:00,Loan Officer_7
163,Prepare home insurance quote,2025-02-26 10:42:37.944913+02:00,2025-02-26 10:56:11.820391+02:00,2025-02-26 11:26:16.943425+02:00,Clerk_4
238,Check application form completeness,2025-02-26 10:45:00.646000+02:00,2025-02-26 11:02:02.569215+02:00,2025-02-26 11:34:13.110852+02:00,Clerk_3
234,Check credit history,2025-02-26 10:45:49.180558+02:00,2025-02-26 11:07:02.973815+02:00,2025-02-26 11:39:12.069833+02:00,Clerk_7
234,AML Check,2025-02-26 10:45:49.180558+02:00,2025-02-26 10:45:49.180558+02:00,2025-02-26 11:16:05.631290+02:00,AML Investigator_2
234,Appraise property,2025-02-26 10:45:49.180558+02:00,2025-02-26 15:55:49.734747+02:00,2025-02-26 16:27:22.087341+02:00,Appraiser_0
198,Prepare home insurance quote,2025-02-26 10:45:53.477196+02:00,2025-02-26 11:11:12.821467+02:00,2025-02-26 11:45:24.878075+02:00,Clerk_6
198,Prepare acceptance pack,2025-02-26 10:45:53.477196+02:00,2025-02-26 10:48:53.654459+02:00,2025-02-26 11:19:08.776741+02:00,Loan Officer_6
176,Consider re-design loan offer,2025-02-26 10:46:27.141269+02:00,2025-02-26 11:12:52.880874+02:00,2025-02-26 11:44:30.497337+02:00,Senior Officer_1
205,Approve Loan Offer,2025-02-26 10:47:07.106162+02:00,2025-02-26 11:19:31.212664+02:00,2025-02-26 11:50:04.926666+02:00,Senior Officer_2
204,Approve Loan Offer,2025-02-26 10:48:53.654459+02:00,2025-02-26 11:44:19.593847+02:00,2025-02-26 12:14:36.534608+02:00,Senior Officer_0
199,Check application form completeness,2025-02-26 10:51:03.843238+02:00,2025-02-26 11:13:17.041921+02:00,2025-02-26 11:43:45.563883+02:00,Clerk_5
235,Appraise property,2025-02-26 10:54:47.856685+02:00,2025-02-26 16:24:21.444781+02:00,2025-02-26 16:56:49.564102+02:00,Appraiser_1
235,AML Check,2025-02-26 10:54:47.856685+02:00,2025-02-26 10:54:47.856685+02:00,2025-02-26 11:26:03.321429+02:00,AML Investigator_1
235,Check credit history,2025-02-26 10:54:47.856685+02:00,2025-02-26 11:16:02.832207+02:00,2025-02-26 11:47:19.422882+02:00,Clerk_8
166,Reject application,2025-02-26 10:56:51.039559+02:00,2025-02-26 11:25:19.846631+02:00,2025-02-26 11:55:58.976408+02:00,Clerk_1
239,Check application form completeness,2025-02-26 11:00:00.646000+02:00,2025-02-26 11:25:39.234743+02:00,2025-02-26 11:55:53.853058+02:00,Clerk_2
209,Design loan offer,2025-02-26 11:00:05.655199+02:00,2025-02-26 11:00:05.655199+02:00,2025-02-26 11:30:37.761854+02:00,Loan Officer_2
197,Approve and send acceptance pack,2025-02-26 11:01:06.735349+02:00,2025-02-26 11:01:06.735349+02:00,2025-02-26 11:31:31.839265+02:00,Loan Officer_4
197,Approve and post home insurance quote,2025-02-26 11:02:02.569215+02:00,2025-02-26 11:02:02.569215+02:00,2025-02-26 11:36:57.328089+02:00,Loan Officer_1
212,Assess loan risk,2025-02-26 11:03:30.013034+02:00,2025-02-26 11:09:48.356554+02:00,2025-02-26 11:41:26.272077+02:00,Loan Officer_0
236,Check credit history,2025-02-26 11:07:02.973815+02:00,2025-02-26 11:26:06.708754+02:00,2025-02-26 11:58:46.132841+02:00,Clerk_0
236,Appraise property,2025-02-26 11:07:02.973815+02:00,2025-02-26 16:27:22.087341+02:00,2025-02-26 16:59:43.300880+02:00,Appraiser_0
236,AML Check,2025-02-26 11:07:02.973815+02:00,2025-02-26 11:07:02.973815+02:00,2025-02-26 11:37:21.465865+02:00,AML Investigator_0
161,Design loan offer,2025-02-26 11:08:07.745005+02:00,2025-02-26 11:11:00.898883+02:00,2025-02-26 11:41:27.552825+02:00,Loan Officer_8
195,Approve Loan Offer,2025-02-26 11:09:48.356554+02:00,2025-02-26 11:44:30.497337+02:00,2025-02-26 12:16:26.522859+02:00,Senior Officer_1
164,Approve Loan Offer,2025-02-26 11:11:00.898883+02:00,2025-02-26 11:50:04.926666+02:00,2025-02-26 12:20:22.464770+02:00,Senior Officer_2
213,Assess loan risk,2025-02-26 11:11:45.598422+02:00,2025-02-26 11:16:19.767441+02:00,2025-02-26 11:48:27.391337+02:00,Loan Officer_5
162,Prepare home insurance quote,2025-02-26 11:12:52.880874+02:00,2025-02-26 11:26:16.943425+02:00,2025-02-26 11:56:46.809928+02:00,Clerk_4
162,Prepare acceptance pack,2025-02-26 11:12:52.880874+02:00,2025-02-26 11:16:39.179989+02:00,2025-02-26 11:48:47.659177+02:00,Loan Officer_3
200,Check application form completeness,2025-02-26 11:13:15.390067+02:00,2025-02-26 11:34:13.110852+02:00,2025-02-26 12:05:57.541224+02:00,Clerk_3
240,Check application form completeness,2025-02-26 11:15:00.646000+02:00,2025-02-26 11:39:12.069833+02:00,2025-02-26 12:09:34.932865+02:00,Clerk_7
168,Reject application,2025-02-26 11:16:19.767441+02:00,2025-02-26 11:43:45.563883+02:00,2025-02-26 12:13:57.471804+02:00,Clerk_5
211,Reject application,2025-02-26 11:16:39.179989+02:00,2025-02-26 11:45:24.878075+02:00,2025-02-26 12:19:19.708638+02:00,Clerk_6
198,Approve and send acceptance pack,2025-02-26 11:19:08.776741+02:00,2025-02-26 11:19:08.776741+02:00,2025-02-26 11:50:27.562634+02:00,Loan Officer_6
163,Approve and send acceptance pack,2025-02-26 11:19:17.554785+02:00,2025-02-26 11:19:17.554785+02:00,2025-02-26 11:49:23.267853+02:00,Loan Officer_7
196,Design loan offer,2025-02-26 11:19:31.212664+02:00,2025-02-26 11:30:37.761854+02:00,2025-02-26 12:08:19.915800+02:00,Loan Officer_2
237,AML Check,2025-02-26 11:26:06.708754+02:00,2025-02-26 11:26:06.708754+02:00,2025-02-26 12:02:20.421523+02:00,AML Investigator_3
237,Check credit history,2025-02-26 11:26:06.708754+02:00,2025-02-26 11:47:19.422882+02:00,2025-02-26 12:19:27.226045+02:00,Clerk_8
237,Appraise property,2025-02-26 11:26:06.708754+02:00,2025-02-26 16:56:49.564102+02:00,2025-02-27 09:27:38.085508+02:00,Appraiser_1
163,Approve and post home insurance quote,2025-02-26 11:26:16.943425+02:00,2025-02-26 11:31:31.839265+02:00,2025-02-26 12:02:30.631734+02:00,Loan Officer_4
241,Check application form completeness,2025-02-26 11:30:00.646000+02:00,2025-02-26 11:55:53.853058+02:00,2025-02-26 12:30:46.967108+02:00,Clerk_2
209,Approve Loan Offer,2025-02-26 11:30:37.761854+02:00,2025-02-26 12:14:36.534608+02:00,2025-02-26 12:47:32.781930+02:00,Senior Officer_0
238,Check credit history,2025-02-26 11:34:13.110852+02:00,2025-02-26 11:55:58.976408+02:00,2025-02-26 12:29:15.969893+02:00,Clerk_1
238,Appraise property,2025-02-26 11:34:13.110852+02:00,2025-02-26 16:59:43.300880+02:00,2025-02-27 09:30:30.838856+02:00,Appraiser_0
238,AML Check,2025-02-26 11:34:13.110852+02:00,2025-02-26 11:34:13.110852+02:00,2025-02-26 12:05:43.225001+02:00,AML Investigator_2
214,Assess loan risk,2025-02-26 11:36:16.988498+02:00,2025-02-26 11:36:57.328089+02:00,2025-02-26 12:07:17.417322+02:00,Loan Officer_1
197,Consider re-design loan offer,2025-02-26 11:36:57.328089+02:00,2025-02-26 12:16:26.522859+02:00,2025-02-26 12:49:28.935386+02:00,Senior Officer_1
212,Design loan offer,2025-02-26 11:41:26.272077+02:00,2025-02-26 11:41:26.272077+02:00,2025-02-26 12:12:19.942252+02:00,Loan Officer_0
161,Approve Loan Offer,2025-02-26 11:41:27.552825+02:00,2025-02-26 12:20:22.464770+02:00,2025-02-26 12:53:05.789228+02:00,Senior Officer_2
215,Assess loan risk,2025-02-26 11:42:11.075499+02:00,2025-02-26 11:42:11.075499+02:00,2025-02-26 12:12:15.262823+02:00,Loan Officer_8
199,Check credit history,2025-02-26 11:43:45.563883+02:00,2025-02-26 11:56:46.809928+02:00,2025-02-26 12:30:49.355069+02:00,Clerk_4
199,Appraise property,2025-02-26 11:43:45.563883+02:00,2025-02-27 09:27:38.085508+02:00,2025-02-27 09:59:53.586313+02:00,Appraiser_1
199,AML Check,2025-02-26 11:43:45.563883+02:00,2025-02-26 11:43:45.563883+02:00,2025-02-26 12:16:42.500154+02:00,AML Investigator_1
101,Cancel application,2025-02-26 11:44:19.593847+02:00,2025-02-26 11:58:46.132841+02:00,2025-02-26 12:28:54.274785+02:00,Clerk_0
176,Design loan offer,2025-02-26 11:44:30.497337+02:00,2025-02-26 11:48:27.391337+02:00,2025-02-26 12:19:48.880200+02:00,Loan Officer_5
242,Check application form completeness,2025-02-26 11:45:00.646000+02:00,2025-02-26 12:05:57.541224+02:00,2025-02-26 12:36:25.700130+02:00,Clerk_3
198,Approve and post home insurance quote,2025-02-26 11:45:24.878075+02:00,2025-02-26 11:48:47.659177+02:00,2025-02-26 12:19:45.838308+02:00,Loan Officer_3
213,Design loan offer,2025-02-26 11:48:27.391337+02:00,2025-02-26 11:49:23.267853+02:00,2025-02-26 12:19:53.563515+02:00,Loan Officer_7
162,Approve and send acceptance pack,2025-02-26 11:48:47.659177+02:00,2025-02-26 11:50:27.562634+02:00,2025-02-26 12:21:21.477911+02:00,Loan Officer_6
205,Prepare acceptance pack,2025-02-26 11:50:04.926666+02:00,2025-02-26 12:02:30.631734+02:00,2025-02-26 12:33:12.894010+02:00,Loan Officer_4
205,Prepare home insurance quote,2025-02-26 11:50:04.926666+02:00,2025-02-26 12:09:34.932865+02:00,2025-02-26 12:40:48.577551+02:00,Clerk_7
239,AML Check,2025-02-26 11:55:53.853058+02:00,2025-02-26 11:55:53.853058+02:00,2025-02-26 12:29:35.724340+02:00,AML Investigator_0
239,Appraise property,2025-02-26 11:55:53.853058+02:00,2025-02-27 09:30:30.838856+02:00,2025-02-27 10:03:53.204824+02:00,Appraiser_0
239,Check credit history,2025-02-26 11:55:53.853058+02:00,2025-02-26 12:13:57.471804+02:00,2025-02-26 12:45:09.415101+02:00,Clerk_5
162,Approve and post home insurance quote,2025-02-26 11:56:46.809928+02:00,2025-02-26 12:07:17.417322+02:00,2025-02-26 12:38:05.501453+02:00,Loan Officer_1
243,Check application form completeness,2025-02-26 12:00:00.646000+02:00,2025-02-26 12:19:19.708638+02:00,2025-02-26 12:50:34.626819+02:00,Clerk_6
163,Consider re-design loan offer,2025-02-26 12:02:30.631734+02:00,2025-02-26 12:47:32.781930+02:00,2025-02-26 13:18:09.555650+02:00,Senior Officer_0
200,AML Check,2025-02-26 12:05:57.541224+02:00,2025-02-26 12:05:57.541224+02:00,2025-02-26 12:38:32.255746+02:00,AML Investigator_3
200,Appraise property,2025-02-26 12:05:57.541224+02:00,2025-02-27 09:59:53.586313+02:00,2025-02-27 10:30:38.958289+02:00,Appraiser_1
200,Check credit history,2025-02-26 12:05:57.541224+02:00,2025-02-26 12:19:27.226045+02:00,2025-02-26 12:49:31.968544+02:00,Clerk_8
214,Reject application,2025-02-26 12:07:17.417322+02:00,2025-02-26 12:28:54.274785+02:00,2025-02-26 12:59:43.110951+02:00,Clerk_0
196,Approve Loan Offer,2025-02-26 12:08:19.915800+02:00,2025-02-26 12:49:28.935386+02:00,2025-02-26 13:19:39.625970+02:00,Senior Officer_1
240,Appraise property,2025-02-26 12:09:34.932865+02:00,2025-02-27 10:03:53.204824+02:00,2025-02-27 10:34:41.952876+02:00,Appraiser_0
240,Check credit history,2025-02-26 12:09:34.932865+02:00,2025-02-26 12:29:15.969893+02:00,2025-02-26 13:00:06.747516+02:00,Clerk_1
240,AML Check,2025-02-26 12:09:34.932865+02:00,2025-02-26 12:09:34.932865+02:00,2025-02-26 12:43:18.877185+02:00,AML Investigator_2
216,Assess loan risk,2025-02-26 12:10:33.465935+02:00,2025-02-26 12:10:33.465935+02:00,2025-02-26 12:40:41.805112+02:00,Loan Officer_2
215,Reject application,2025-02-26 12:12:15.262823+02:00,2025-02-26 12:30:46.967108+02:00,2025-02-26 13:00:47.326867+02:00,Clerk_2
217,Assess loan risk,2025-02-26 12:12:19.291424+02:00,2025-02-26 12:12:19.291424+02:00,2025-02-26 12:43:35.372545+02:00,Loan Officer_8
212,Approve Loan Offer,2025-02-26 12:12:19.942252+02:00,2025-02-26 12:53:05.789228+02:00,2025-02-26 13:24:47.383829+02:00,Senior Officer_2
204,Design loan offer,2025-02-26 12:14:36.534608+02:00,2025-02-26 12:14:36.534608+02:00,2025-02-26 12:45:37.514211+02:00,Loan Officer_0
244,Check application form completeness,2025-02-26 12:15:00.646000+02:00,2025-02-26 12:30:49.355069+02:00,2025-02-26 13:01:01.896725+02:00,Clerk_4
195,Prepare home insurance quote,2025-02-26 12:16:26.522859+02:00,2025-02-26 12:36:25.700130+02:00,2025-02-26 13:07:58.592028+02:00,Clerk_3
195,Prepare acceptance pack,2025-02-26 12:16:26.522859+02:00,2025-02-26 12:19:45.838308+02:00,2025-02-26 12:49:53.444822+02:00,Loan Officer_3
198,Consider re-design loan offer,2025-02-26 12:19:45.838308+02:00,2025-02-26 13:18:09.555650+02:00,2025-02-26 13:51:56.712200+02:00,Senior Officer_0
176,Approve Loan Offer,2025-02-26 12:19:48.880200+02:00,2025-02-26 13:19:39.625970+02:00,2025-02-26 13:50:16.283275+02:00,Senior Officer_1
213,Approve Loan Offer,2025-02-26 12:19:53.563515+02:00,2025-02-26 13:24:47.383829+02:00,2025-02-26 13:55:19.448411+02:00,Senior Officer_2
164,Design loan offer,2025-02-26 12:20:22.464770+02:00,2025-02-26 12:20:22.464770+02:00,2025-02-26 12:50:46.651903+02:00,Loan Officer_5
245,Check application form completeness,2025-02-26 12:30:00.646000+02:00,2025-02-26 12:40:48.577551+02:00,2025-02-26 13:11:05.884613+02:00,Clerk_7
241,Appraise property,2025-02-26 12:30:46.967108+02:00,2025-02-27 10:30:38.958289+02:00,2025-02-27 11:00:42.382423+02:00,Appraiser_1
241,AML Check,2025-02-26 12:30:46.967108+02:00,2025-02-26 12:30:46.967108+02:00,2025-02-26 13:01:03.711787+02:00,AML Investigator_1
241,Check credit history,2025-02-26 12:30:46.967108+02:00,2025-02-26 12:45:09.415101+02:00,2025-02-26 13:17:06.679295+02:00,Clerk_5
205,Approve and send acceptance pack,2025-02-26 12:33:12.894010+02:00,2025-02-26 12:33:12.894010+02:00,2025-02-26 13:03:38.042905+02:00,Loan Officer_7
242,Return application back to applicant,2025-02-26 12:36:25.700130+02:00,2025-02-26 12:49:31.968544+02:00,2025-02-26 13:22:12.919974+02:00,Clerk_8
162,Approve application,2025-02-26 12:38:05.501453+02:00,2025-02-26 12:50:34.626819+02:00,2025-02-26 13:23:10.746609+02:00,Clerk_6
216,Design loan offer,2025-02-26 12:40:41.805112+02:00,2025-02-26 12:40:41.805112+02:00,2025-02-26 13:13:49.606495+02:00,Loan Officer_6
205,Approve and post home insurance quote,2025-02-26 12:40:48.577551+02:00,2025-02-26 12:40:48.577551+02:00,2025-02-26 13:14:39.428927+02:00,Loan Officer_4
218,Assess loan risk,2025-02-26 12:41:09.338152+02:00,2025-02-26 12:41:09.338152+02:00,2025-02-26 13:11:21.893596+02:00,Loan Officer_1
217,Reject application,2025-02-26 12:43:35.372545+02:00,2025-02-26 12:59:43.110951+02:00,2025-02-26 13:29:46.781814+02:00,Clerk_0
246,Check application form completeness,2025-02-26 12:45:00.646000+02:00,2025-02-26 13:00:06.747516+02:00,2025-02-26 13:32:13.664798+02:00,Clerk_1
204,Approve Loan Offer,2025-02-26 12:45:37.514211+02:00,2025-02-26 13:50:16.283275+02:00,2025-02-26 14:20:41.515510+02:00,Senior Officer_1
219,Assess loan risk,2025-02-26 12:45:59.601850+02:00,2025-02-26 12:45:59.601850+02:00,2025-02-26 13:18:34.581878+02:00,Loan Officer_2
209,Prepare acceptance pack,2025-02-26 12:47:32.781930+02:00,2025-02-26 12:47:32.781930+02:00,2025-02-26 13:18:35.679881+02:00,Loan Officer_8
209,Prepare home insurance quote,2025-02-26 12:47:32.781930+02:00,2025-02-26 13:00:47.326867+02:00,2025-02-26 13:31:07.914594+02:00,Clerk_2
197,Design loan offer,2025-02-26 12:49:28.935386+02:00,2025-02-26 12:49:28.935386+02:00,2025-02-26 13:19:40.478034+02:00,Loan Officer_0
195,Approve and send acceptance pack,2025-02-26 12:49:53.444822+02:00,2025-02-26 12:49:53.444822+02:00,2025-02-26 13:19:55.649905+02:00,Loan Officer_3
243,AML Check,2025-02-26 12:50:34.626819+02:00,2025-02-26 12:50:34.626819+02:00,2025-02-26 13:23:08.871692+02:00,AML Investigator_0
243,Appraise property,2025-02-26 12:50:34.626819+02:00,2025-02-27 10:34:41.952876+02:00,2025-02-27 11:05:41.239204+02:00,Appraiser_0
243,Check credit history,2025-02-26 12:50:34.626819+02:00,2025-02-26 13:01:01.896725+02:00,2025-02-26 13:31:05.608296+02:00,Clerk_4
164,Approve Loan Offer,2025-02-26 12:50:46.651903+02:00,2025-02-26 13:51:56.712200+02:00,2025-02-26 14:22:09.154007+02:00,Senior Officer_0
161,Prepare acceptance pack,2025-02-26 12:53:05.789228+02:00,2025-02-26 12:53:05.789228+02:00,2025-02-26 13:25:03.489791+02:00,Loan Officer_5
161,Prepare home insurance quote,2025-02-26 12:53:05.789228+02:00,2025-02-26 13:07:58.592028+02:00,2025-02-26 13:40:40.672721+02:00,Clerk_3
247,Check application form completeness,2025-02-26 13:00:00.646000+02:00,2025-02-26 13:11:05.884613+02:00,2025-02-26 13:45:02.725319+02:00,Clerk_7
206,Check application form completeness,2025-02-26 13:00:45.124418+02:00,2025-02-26 13:17:06.679295+02:00,2025-02-26 13:48:28.649286+02:00,Clerk_5
244,AML Check,2025-02-26 13:01:01.896725+02:00,2025-02-26 13:01:01.896725+02:00,2025-02-26 13:31:31.205346+02:00,AML Investigator_3
244,Appraise property,2025-02-26 13:01:01.896725+02:00,2025-02-27 11:00:42.382423+02:00,2025-02-27 11:32:51.249114+02:00,Appraiser_1
244,Check credit history,2025-02-26 13:01:01.896725+02:00,2025-02-26 13:22:12.919974+02:00,2025-02-26 13:53:16.826702+02:00,Clerk_8
195,Approve and post home insurance quote,2025-02-26 13:07:58.592028+02:00,2025-02-26 13:07:58.592028+02:00,2025-02-26 13:38:56.590542+02:00,Loan Officer_7
245,Check credit history,2025-02-26 13:11:05.884613+02:00,2025-02-26 13:23:10.746609+02:00,2025-02-26 13:53:20.633451+02:00,Clerk_6
245,Appraise property,2025-02-26 13:11:05.884613+02:00,2025-02-27 11:05:41.239204+02:00,2025-02-27 11:37:12.141047+02:00,Appraiser_0
245,AML Check,2025-02-26 13:11:05.884613+02:00,2025-02-26 13:11:05.884613+02:00,2025-02-26 13:45:55.721115+02:00,AML Investigator_2
218,Reject application,2025-02-26 13:11:21.893596+02:00,2025-02-26 13:29:46.781814+02:00,2025-02-26 14:00:57.127914+02:00,Clerk_0
216,Approve Loan Offer,2025-02-26 13:13:49.606495+02:00,2025-02-26 13:55:19.448411+02:00,2025-02-26 14:27:08.505941+02:00,Senior Officer_2
220,Assess loan risk,2025-02-26 13:14:00.505627+02:00,2025-02-26 13:14:00.505627+02:00,2025-02-26 13:44:12.211840+02:00,Loan Officer_1
207,Check application form completeness,2025-02-26 13:14:11.501367+02:00,2025-02-26 13:31:05.608296+02:00,2025-02-26 14:01:10.867172+02:00,Clerk_4
205,Approve application,2025-02-26 13:14:39.428927+02:00,2025-02-26 13:31:07.914594+02:00,2025-02-26 14:01:33.723490+02:00,Clerk_2
248,Check application form completeness,2025-02-26 13:15:00.646000+02:00,2025-02-26 13:32:13.664798+02:00,2025-02-26 14:02:15.723692+02:00,Clerk_1
